timestamp,open,high,low,close
2023-01-03 04:00:00,1831.8,1846.4,1831.3,1844.9
2023-01-03 08:00:00,1844.9,1850.7,1844.2,1848.2
2023-01-03 12:00:00,1848.2,1856.6,1839.3,1840.3
2023-01-03 16:00:00,1840.3,1856.1,1836.8,1851.1
2023-01-03 20:00:00,1851.2,1851.7,1833.4,1845.1
2023-01-04 00:00:00,1845.1,1846.0,1842.6,1845.5
2023-01-04 04:00:00,1845.2,1851.8,1842.0,1851.6
2023-01-04 08:00:00,1851.5,1855.1,1850.6,1853.9
2023-01-04 12:00:00,1853.9,1871.3,1853.4,1864.9
2023-01-04 16:00:00,1864.8,1868.8,1858.2,1863.1
2023-01-04 20:00:00,1862.9,1866.6,1854.7,1856.8
2023-01-05 00:00:00,1856.2,1863.1,1853.0,1860.7
2023-01-05 04:00:00,1861.2,1864.3,1858.6,1862.1
2023-01-05 08:00:00,1862.0,1862.2,1854.9,1855.8
2023-01-05 12:00:00,1855.8,1860.3,1849.0,1854.3
2023-01-05 16:00:00,1854.4,1856.2,1836.2,1839.4
2023-01-05 20:00:00,1839.6,1842.5,1829.9,1841.0
2023-01-06 00:00:00,1841.1,1841.6,1836.7,1837.9
2023-01-06 04:00:00,1835.9,1845.1,1835.2,1842.6
2023-01-06 08:00:00,1842.7,1845.3,1840.1,1843.3
2023-01-06 12:00:00,1843.4,1845.3,1837.9,1841.4
2023-01-06 16:00:00,1841.3,1857.5,1839.4,1848.5
2023-01-06 20:00:00,1848.5,1874.8,1848.5,1874.0
2023-01-07 00:00:00,1874.1,1875.2,1870.5,1870.5
2023-01-09 04:00:00,1872.8,1884.4,1869.3,1884.1
2023-01-09 08:00:00,1884.1,1884.7,1879.5,1882.8
2023-01-09 12:00:00,1882.8,1885.4,1876.1,1876.5
2023-01-09 16:00:00,1876.6,1886.4,1875.5,1881.8
2023-01-09 20:00:00,1881.9,1884.1,1873.6,1875.9
2023-01-10 00:00:00,1875.9,1880.6,1873.7,1876.3
2023-01-10 04:00:00,1875.7,1880.2,1872.0,1876.8
2023-01-10 08:00:00,1877.0,1879.3,1874.8,1877.3
2023-01-10 12:00:00,1877.3,1881.5,1874.7,1879.6
2023-01-10 16:00:00,1879.5,1885.2,1874.8,1882.6
2023-01-10 20:00:00,1882.5,1885.2,1875.1,1880.0
2023-01-11 00:00:00,1879.9,1883.0,1879.7,1881.3
2023-01-11 04:00:00,1881.3,1882.7,1876.2,1879.1
2023-01-11 08:00:00,1878.9,1889.0,1878.7,1884.9
2023-01-11 12:00:00,1884.9,1890.9,1884.5,1889.0
2023-01-11 16:00:00,1888.9,1890.1,1874.5,1875.7
2023-01-11 20:00:00,1875.7,1882.0,1870.9,1881.9
2023-01-12 00:00:00,1881.9,1882.8,1879.4,1879.7
2023-01-12 04:00:00,1879.7,1888.0,1878.2,1886.6
2023-01-12 08:00:00,1886.7,1888.3,1885.1,1886.2
2023-01-12 12:00:00,1886.1,1888.8,1882.8,1887.6
2023-01-12 16:00:00,1887.5,1906.5,1872.4,1885.4
2023-01-12 20:00:00,1885.5,1902.8,1883.5,1902.5
2023-01-13 00:00:00,1902.3,1903.1,1897.7,1900.2
2023-01-13 04:00:00,1898.8,1904.2,1898.2,1901.0
2023-01-13 08:00:00,1900.9,1901.3,1895.1,1898.9
2023-01-13 12:00:00,1899.0,1912.9,1897.6,1909.1
2023-01-13 16:00:00,1909.0,1916.0,1896.7,1914.8
2023-01-13 20:00:00,1914.6,1925.3,1910.1,1923.0
2023-01-14 00:00:00,1923.1,1925.1,1921.6,1923.0
2023-01-16 04:00:00,1923.8,1931.6,1919.8,1931.1
2023-01-16 08:00:00,1931.0,1931.8,1916.4,1918.8
2023-01-16 12:00:00,1918.9,1921.0,1913.9,1918.8
2023-01-16 16:00:00,1918.9,1922.4,1914.1,1918.5
2023-01-16 20:00:00,1918.4,1920.5,1915.8,1917.4
2023-01-17 00:00:00,1917.5,1918.9,1917.1,1918.3
2023-01-17 04:00:00,1918.4,1921.8,1911.3,1913.4
2023-01-17 08:00:00,1913.3,1915.7,1909.2,1909.7
2023-01-17 12:00:00,1909.6,1914.4,1906.8,1909.0
2023-01-17 16:00:00,1908.9,1919.5,1908.8,1916.2
2023-01-17 20:00:00,1916.3,1918.5,1907.3,1908.3
2023-01-18 00:00:00,1908.3,1913.5,1906.2,1911.2
2023-01-18 04:00:00,1911.1,1912.6,1902.8,1906.3
2023-01-18 08:00:00,1906.3,1907.5,1898.6,1904.9
2023-01-18 12:00:00,1904.9,1918.0,1904.7,1916.6
2023-01-18 16:00:00,1916.5,1929.8,1916.2,1923.6
2023-01-18 20:00:00,1923.6,1924.4,1903.5,1906.9
2023-01-19 00:00:00,1906.9,1907.8,1904.2,1906.3
2023-01-19 04:00:00,1907.0,1911.3,1902.0,1908.3
2023-01-19 08:00:00,1908.2,1912.7,1908.0,1910.2
2023-01-19 12:00:00,1910.2,1918.4,1907.7,1911.2
2023-01-19 16:00:00,1911.1,1919.8,1908.0,1919.0
2023-01-19 20:00:00,1919.0,1927.5,1917.1,1926.5
2023-01-20 00:00:00,1926.6,1936.9,1925.3,1933.8
2023-01-20 04:00:00,1933.7,1936.6,1930.9,1931.3
2023-01-20 08:00:00,1931.2,1932.3,1924.8,1927.8
