type,is_pyramid,units,entry_date,entry_price,exit_date,exit_price,stop_price,pnl_points,holding_hours,exit_reason,trade_id
Long,False,1.0,2024-08-22 04:00:00,2509.6,2024-08-22 12:00:00,2507.56,2480.92,-2.34,0,Signal Exit,44
Long,True,2.0,2024-08-22 08:00:00,2511.58,2024-08-22 12:00:00,2507.56,2480.92,-8.64,0,Signal Exit,45
Long,False,1.0,2024-08-22 20:00:00,2507.29,2024-08-23 00:00:00,2487.79,2486.15,-20.55,24,Signal Exit,46
Long,False,1.0,2024-08-24 04:00:00,2510.93,2024-08-26 16:00:00,2510.54,2496.75,-2.19,48,Signal Exit,47
Long,True,2.0,2024-08-26 12:00:00,2513.36,2024-08-26 16:00:00,2510.54,2496.75,-6.24,0,Signal Exit,48
Long,False,1.0,2024-08-26 20:00:00,2524.99,2024-08-27 00:00:00,2515.97,2497.24,-10.07,24,Signal Exit,49
Long,False,1.0,2024-08-27 04:00:00,2518.21,2024-08-27 08:00:00,2518.1,2498.69,-0.41,0,Signal Exit,50
Long,False,1.0,2024-08-27 16:00:00,2513.55,2024-08-27 20:00:00,2508.86,2495.76,-4.99,0,Signal Exit,51
Long,False,1.0,2024-08-28 00:00:00,2511.81,2024-08-28 12:00:00,2517.17,2496.94,5.06,0,Signal Exit,52
Long,True,2.0,2024-08-28 04:00:00,2519.97,2024-08-28 12:00:00,2517.17,2496.94,-6.2,0,Signal Exit,53
Long,False,1.0,2024-08-28 20:00:00,2510.22,2024-08-29 00:00:00,2506.59,2492.32,-4.68,24,Signal Exit,54
Long,False,1.0,2024-08-29 12:00:00,2513.15,2024-08-30 00:00:00,2516.72,2500.74,2.52,24,Signal Exit,55
Long,False,1.0,2024-08-30 04:00:00,2525.93,2024-08-30 08:00:00,2520.86,2491.55,-5.37,0,Signal Exit,56
Long,False,1.0,2024-08-30 20:00:00,2524.21,2024-08-31 00:00:00,2515.29,2501.03,-9.97,24,Signal Exit,57
Long,False,1.0,2024-09-05 16:00:00,2501.88,2024-09-06 00:00:00,2515.25,2482.19,12.32,24,Signal Exit,58
Long,False,1.0,2024-09-06 04:00:00,2515.09,2024-09-06 12:00:00,2513.83,2491.68,-1.56,0,Signal Exit,59
Long,True,1.0,2024-09-06 08:00:00,2516.58,2024-09-06 12:00:00,2513.83,2493.35,-3.05,0,Signal Exit,60
Long,False,1.0,2024-09-06 16:00:00,2520.03,2024-09-06 20:00:00,2519.09,2503.23,-1.24,0,Signal Exit,61
Long,False,1.0,2024-09-10 00:00:00,2499.74,2024-09-10 12:00:00,2503.83,2472.9,3.79,0,Signal Exit,62
Long,False,1.0,2024-09-10 16:00:00,2503.91,2024-09-12 00:00:00,2509.58,2507.46,3.87,48,Signal Exit,63
Long,False,1.0,2024-09-12 04:00:00,2514.58,2024-09-12 08:00:00,2511.59,2490.21,-3.29,0,Signal Exit,64
Long,False,1.0,2024-09-12 12:00:00,2513.2,2024-09-12 20:00:00,2518.72,2501.32,5.22,0,Signal Exit,65
Long,False,1.0,2024-09-13 00:00:00,2544.93,2024-09-16 08:00:00,2578.64,2549.82,31.16,72,Signal Exit,66
Long,True,1.0,2024-09-13 04:00:00,2554.0,2024-09-16 08:00:00,2578.64,2549.82,22.09,72,Signal Exit,67
Long,False,1.0,2024-09-16 12:00:00,2581.68,2024-09-16 20:00:00,2585.54,2566.01,3.56,0,Signal Exit,68
Long,True,2.0,2024-09-16 16:00:00,2588.71,2024-09-16 20:00:00,2585.54,2566.01,-6.94,0,Signal Exit,69
Long,False,1.0,2024-09-17 00:00:00,2588.21,2024-09-17 04:00:00,2582.67,2562.77,-5.84,0,Signal Exit,70
Long,False,1.0,2024-09-17 12:00:00,2582.53,2024-09-17 16:00:00,2579.38,2568.74,-3.45,0,Signal Exit,71
Long,False,1.0,2024-09-18 00:00:00,2573.81,2024-09-18 04:00:00,2569.89,2557.59,-4.22,0,Signal Exit,72
Long,False,1.0,2024-09-18 12:00:00,2572.37,2024-09-18 16:00:00,2567.67,2557.12,-5.0,0,Signal Exit,73
Long,False,1.0,2024-09-18 20:00:00,2572.0,2024-09-19 00:00:00,2571.82,2555.34,-1.23,24,Signal Exit,74
Long,False,1.0,2024-09-19 16:00:00,2574.51,2024-09-20 00:00:00,2574.99,2540.04,-0.57,24,Signal Exit,75
Long,False,1.0,2024-09-20 04:00:00,2590.56,2024-09-20 08:00:00,2586.34,2553.32,-4.52,0,Signal Exit,76
Long,False,1.0,2024-09-20 12:00:00,2588.15,2024-09-23 12:00:00,2620.08,2585.49,29.38,72,Signal Exit,77
Long,True,2.0,2024-09-20 16:00:00,2594.53,2024-09-23 12:00:00,2620.08,2585.49,46.0,72,Signal Exit,78
Long,False,1.0,2024-09-23 16:00:00,2629.95,2024-09-23 20:00:00,2621.54,2602.3,-8.71,0,Signal Exit,79
Long,False,1.0,2024-09-24 00:00:00,2631.96,2024-09-24 04:00:00,2628.04,2599.86,-4.22,0,Signal Exit,80
Long,False,1.0,2024-09-24 08:00:00,2627.14,2024-09-24 16:00:00,2625.32,2613.27,-2.12,0,Signal Exit,81
Long,True,2.0,2024-09-24 12:00:00,2629.05,2024-09-24 16:00:00,2625.32,2613.27,-8.06,0,Signal Exit,82
Long,False,1.0,2024-09-24 20:00:00,2630.92,2024-09-25 16:00:00,2657.19,2622.8,25.22,24,Signal Exit,83
Long,True,2.0,2024-09-25 00:00:00,2635.59,2024-09-25 16:00:00,2657.19,2622.8,42.6,0,Signal Exit,84
Long,False,1.0,2024-09-26 00:00:00,2664.33,2024-09-26 04:00:00,2660.57,2639.87,-4.06,0,Signal Exit,85
Long,False,1.0,2024-09-26 12:00:00,2660.87,2024-09-27 00:00:00,2660.92,2645.48,-1.0,24,Signal Exit,86
Long,False,1.0,2024-09-27 04:00:00,2670.95,2024-09-27 12:00:00,2669.52,2641.77,-1.73,0,Signal Exit,87
Long,True,2.0,2024-09-27 08:00:00,2671.83,2024-09-27 12:00:00,2669.52,2647.23,-5.22,0,Signal Exit,88
Long,False,1.0,2024-09-28 00:00:00,2665.69,2024-09-28 04:00:00,2645.28,2646.77,-20.71,0,Stop Loss Exit,89
Long,False,1.0,2024-09-30 08:00:00,2658.32,2024-09-30 12:00:00,2652.64,2629.96,-5.98,0,Signal Exit,90
Long,False,1.0,2024-09-30 16:00:00,2657.84,2024-09-30 20:00:00,2649.74,2634.2,-8.4,0,Signal Exit,91
Long,False,1.0,2024-10-02 00:00:00,2667.53,2024-10-02 04:00:00,2662.5,2627.26,-5.33,0,Signal Exit,92
Long,False,1.0,2024-10-02 08:00:00,2662.0,2024-10-02 12:00:00,2660.48,2639.39,-1.82,0,Signal Exit,93
Long,False,1.0,2024-10-03 00:00:00,2659.7,2024-10-03 04:00:00,2652.21,2630.59,-7.79,0,Signal Exit,94
Long,False,1.0,2024-10-03 08:00:00,2658.41,2024-10-03 12:00:00,2658.21,2627.75,-0.5,0,Signal Exit,95
Long,False,1.0,2024-10-04 04:00:00,2656.78,2024-10-04 08:00:00,2656.96,2622.97,-0.12,0,Signal Exit,96
Long,False,1.0,2024-10-04 12:00:00,2658.44,2024-10-04 20:00:00,2657.5,2642.27,-1.24,0,Signal Exit,97
Long,False,1.0,2024-10-07 08:00:00,2650.82,2024-10-07 12:00:00,2646.22,2627.64,-4.9,0,Signal Exit,98
Long,False,1.0,2024-10-07 20:00:00,2656.53,2024-10-08 00:00:00,2642.69,2625.83,-14.89,24,Signal Exit,99
Long,False,1.0,2024-10-11 12:00:00,2637.74,2024-10-11 20:00:00,2637.81,2617.23,-0.23,0,Signal Exit,100
Long,False,1.0,2024-10-12 00:00:00,2649.79,2024-10-14 08:00:00,2652.37,2625.02,0.78,48,Signal Exit,101
Long,False,1.0,2024-10-14 16:00:00,2658.85,2024-10-14 20:00:00,2658.38,2631.06,-0.77,0,Signal Exit,102
Long,False,1.0,2024-10-15 20:00:00,2653.59,2024-10-16 00:00:00,2648.73,2626.29,-5.91,24,Signal Exit,103
Long,False,1.0,2024-10-16 04:00:00,2663.72,2024-10-16 08:00:00,2662.08,2633.09,-1.94,0,Signal Exit,104
Long,False,1.0,2024-10-16 12:00:00,2668.02,2024-10-17 00:00:00,2675.26,2653.51,6.19,24,Signal Exit,105
Long,False,1.0,2024-10-17 04:00:00,2675.26,2024-10-17 08:00:00,2674.0,2654.74,-1.56,0,Signal Exit,106
Long,False,1.0,2024-10-17 12:00:00,2682.99,2024-10-17 20:00:00,2679.46,2662.24,-3.83,0,Signal Exit,107
Long,False,1.0,2024-10-18 00:00:00,2688.8,2024-10-18 20:00:00,2711.17,2681.6,22.07,0,Signal Exit,108
Long,False,1.0,2024-10-19 00:00:00,2713.71,2024-10-21 16:00:00,2724.87,2705.59,9.36,48,Signal Exit,109
Long,True,1.0,2024-10-21 12:00:00,2726.32,2024-10-21 16:00:00,2724.87,2705.59,-1.75,0,Signal Exit,110
Long,False,1.0,2024-10-21 20:00:00,2734.46,2024-10-22 04:00:00,2722.86,2712.86,-12.65,24,Signal Exit,111
Long,True,1.0,2024-10-22 00:00:00,2739.15,2024-10-22 04:00:00,2722.86,2712.86,-16.59,0,Signal Exit,112
Long,False,1.0,2024-10-22 12:00:00,2728.08,2024-10-23 12:00:00,2738.64,2722.8,9.51,24,Signal Exit,113
Long,True,2.0,2024-10-23 04:00:00,2746.76,2024-10-23 12:00:00,2738.64,2722.8,-16.84,0,Signal Exit,114
Long,False,1.0,2024-10-23 16:00:00,2751.7,2024-10-23 20:00:00,2750.64,2726.31,-1.36,0,Signal Exit,115
Long,False,1.0,2024-10-24 12:00:00,2723.82,2024-10-25 00:00:00,2733.62,2707.48,8.75,24,Signal Exit,116
Long,False,1.0,2024-10-25 04:00:00,2735.52,2024-10-25 12:00:00,2729.99,2709.12,-5.83,0,Signal Exit,117
Long,True,1.0,2024-10-25 08:00:00,2735.48,2024-10-25 12:00:00,2729.99,2709.71,-5.79,0,Signal Exit,118
Long,False,1.0,2024-10-26 04:00:00,2744.42,2024-10-28 12:00:00,2732.43,2715.54,-13.79,48,Signal Exit,119
Long,True,1.0,2024-10-28 08:00:00,2732.1,2024-10-28 12:00:00,2732.43,2715.54,0.03,0,Signal Exit,120
Long,False,1.0,2024-10-28 16:00:00,2738.36,2024-10-28 20:00:00,2729.26,2712.96,-9.4,0,Signal Exit,121
Long,False,1.0,2024-10-29 00:00:00,2740.74,2024-10-29 08:00:00,2741.48,2715.68,0.44,0,Signal Exit,122
Long,False,1.0,2024-10-29 12:00:00,2752.03,2024-10-29 16:00:00,2749.97,2728.52,-2.36,0,Signal Exit,123
Long,False,1.0,2024-10-29 20:00:00,2752.36,2024-10-31 00:00:00,2777.55,2761.48,23.39,48,Signal Exit,124
Long,True,2.0,2024-10-30 04:00:00,2769.76,2024-10-31 00:00:00,2777.55,2761.48,13.48,24,Signal Exit,125
Long,False,1.0,2024-10-31 04:00:00,2788.63,2024-10-31 08:00:00,2786.9,2759.46,-2.03,0,Signal Exit,126
Long,False,1.0,2024-10-31 16:00:00,2785.08,2024-10-31 20:00:00,2778.14,2771.39,-7.24,0,Signal Exit,127
Short,False,1.0,2024-11-12 05:00:00,2618.96,2024-11-18 13:00:00,2590.94,2588.29,29.34,144,Stop Loss Exit,128
Short,False,1.0,2024-11-18 17:00:00,2586.02,2024-11-18 21:00:00,2594.1,2614.09,-8.38,0,Signal Exit,129
Short,False,1.0,2024-11-20 01:00:00,2623.23,2024-11-20 05:00:00,2630.28,2653.91,-7.35,0,Signal Exit,130
Short,False,1.0,2024-11-20 17:00:00,2629.39,2024-11-21 01:00:00,2643.1,2653.36,-13.74,24,Signal Exit,131
Short,False,1.0,2024-11-22 01:00:00,2664.99,2024-11-22 05:00:00,2672.48,2686.58,-7.79,0,Signal Exit,132
Long,False,1.0,2024-11-22 05:00:00,2672.48,2024-11-22 09:00:00,2669.85,2647.63,-2.93,0,Signal Exit,133
Long,False,1.0,2024-11-22 13:00:00,2686.0,2024-11-23 01:00:00,2694.61,2668.29,7.56,24,Signal Exit,134
Long,False,1.0,2024-11-23 05:00:00,2711.01,2024-11-25 13:00:00,2695.29,2681.08,-17.52,48,Signal Exit,135
Long,False,1.0,2024-11-25 21:00:00,2677.72,2024-11-26 01:00:00,2641.36,2641.01,-37.41,24,Signal Exit,136
Short,False,1.0,2024-11-26 05:00:00,2618.81,2024-11-29 13:00:00,2657.39,2662.6,-38.07,72,Signal Exit,137
Short,False,1.0,2024-11-29 21:00:00,2662.68,2024-12-03 01:00:00,2645.7,2665.96,17.76,96,Signal Exit,138
Short,False,1.0,2024-12-03 05:00:00,2637.14,2024-12-03 17:00:00,2647.04,2664.46,-10.2,0,Signal Exit,139
Short,False,1.0,2024-12-03 21:00:00,2642.74,2024-12-04 01:00:00,2646.96,2662.78,-4.25,24,Signal Exit,140
Short,False,1.0,2024-12-04 05:00:00,2645.91,2024-12-04 13:00:00,2645.9,2668.97,-0.29,0,Signal Exit,141
Short,False,1.0,2024-12-04 21:00:00,2644.33,2024-12-05 01:00:00,2649.22,2663.3,-4.92,24,Signal Exit,142
Short,False,1.0,2024-12-05 05:00:00,2648.9,2024-12-05 09:00:00,2649.02,2669.74,-0.42,0,Signal Exit,143
Short,False,1.0,2024-12-05 13:00:00,2646.5,2024-12-05 17:00:00,2646.86,2666.9,-0.66,0,Signal Exit,144
Short,False,1.0,2024-12-06 01:00:00,2640.21,2024-12-09 13:00:00,2646.07,2645.6,-5.35,72,Stop Loss Exit,145
Short,False,1.0,2024-12-09 17:00:00,2643.72,2024-12-09 21:00:00,2657.6,2663.73,-14.18,0,Signal Exit,146
Short,False,1.0,2024-12-10 05:00:00,2662.89,2024-12-10 13:00:00,2669.08,2691.06,-6.49,0,Signal Exit,147
Long,False,1.0,2024-12-11 05:00:00,2692.45,2024-12-11 17:00:00,2696.53,2677.63,3.78,0,Signal Exit,148
Long,False,1.0,2024-12-12 01:00:00,2706.2,2024-12-12 13:00:00,2706.04,2675.98,-0.46,0,Signal Exit,149
Long,False,1.0,2024-12-12 17:00:00,2718.45,2024-12-12 21:00:00,2711.5,2681.42,-7.25,0,Signal Exit,150
Long,False,1.0,2024-12-13 13:00:00,2686.68,2024-12-13 21:00:00,2666.69,2663.55,-20.29,0,Signal Exit,151
Short,False,1.0,2024-12-16 13:00:00,2652.01,2024-12-23 17:00:00,2631.71,2643.3,21.89,168,Signal Exit,152
Short,True,1.0,2024-12-16 17:00:00,2653.57,2024-12-23 17:00:00,2631.71,2643.3,23.45,168,Signal Exit,153
Short,False,1.0,2024-12-23 21:00:00,2619.37,2024-12-26 13:00:00,2627.55,2631.69,-7.67,72,Signal Exit,154
Short,True,2.0,2024-12-24 05:00:00,2610.45,2024-12-26 13:00:00,2627.55,2631.69,-33.72,48,Signal Exit,155
Short,False,1.0,2024-12-26 17:00:00,2626.0,2024-12-26 21:00:00,2628.76,2638.7,-3.06,0,Signal Exit,156
Short,False,1.0,2024-12-27 09:00:00,2632.68,2024-12-27 17:00:00,2634.59,2646.81,-2.21,0,Signal Exit,157
Short,False,1.0,2024-12-27 21:00:00,2626.63,2024-12-30 09:00:00,2619.8,2647.19,7.34,72,Signal Exit,158
Short,False,1.0,2024-12-30 17:00:00,2619.13,2025-01-01 05:00:00,2624.99,2637.01,-5.62,48,Signal Exit,159
Short,True,1.0,2024-12-31 05:00:00,2606.19,2025-01-01 05:00:00,2624.99,2633.08,-18.83,24,Signal Exit,160
Short,False,1.0,2025-01-02 04:00:00,2624.91,2025-01-02 12:00:00,2633.5,2637.57,-8.89,0,Signal Exit,161
Short,False,1.0,2025-01-03 16:00:00,2654.25,2025-01-03 20:00:00,2657.59,2675.53,-3.64,0,Signal Exit,162
Short,False,1.0,2025-01-04 00:00:00,2643.86,2025-01-06 08:00:00,2640.91,2669.2,3.19,48,Signal Exit,163
Short,False,1.0,2025-01-06 12:00:00,2640.09,2025-01-06 20:00:00,2645.53,2657.9,-5.74,0,Signal Exit,164
Short,False,1.0,2025-01-07 00:00:00,2634.37,2025-01-07 04:00:00,2634.32,2662.53,-0.25,0,Signal Exit,165
Short,False,1.0,2025-01-08 00:00:00,2647.63,2025-01-08 04:00:00,2649.41,2676.94,-2.08,0,Signal Exit,166
Short,False,1.0,2025-01-08 12:00:00,2646.74,2025-01-08 16:00:00,2652.41,2663.58,-5.97,0,Signal Exit,167
Short,False,1.0,2025-01-08 20:00:00,2650.85,2025-01-09 00:00:00,2665.73,2667.46,-14.91,24,Signal Exit,168
Long,False,1.0,2025-01-09 08:00:00,2662.61,2025-01-09 12:00:00,2659.44,2638.97,-3.47,0,Signal Exit,169
Long,False,1.0,2025-01-09 16:00:00,2662.27,2025-01-10 00:00:00,2668.35,2644.13,5.03,24,Signal Exit,170
Long,False,1.0,2025-01-10 04:00:00,2670.14,2025-01-10 08:00:00,2670.19,2651.18,-0.25,0,Signal Exit,171
Long,False,1.0,2025-01-10 12:00:00,2673.72,2025-01-11 04:00:00,2685.81,2652.09,11.04,24,Signal Exit,172
Long,False,1.0,2025-01-13 04:00:00,2688.79,2025-01-13 12:00:00,2687.88,2673.06,-1.21,0,Signal Exit,173
Long,False,1.0,2025-01-14 08:00:00,2667.92,2025-01-14 16:00:00,2669.51,2647.05,1.29,0,Signal Exit,174
Long,False,1.0,2025-01-15 00:00:00,2671.69,2025-01-16 00:00:00,2678.65,2664.17,5.91,24,Signal Exit,175
Long,False,1.0,2025-01-16 04:00:00,2694.13,2025-01-17 04:00:00,2715.22,2685.62,20.04,24,Signal Exit,176
Long,False,1.0,2025-01-17 12:00:00,2715.36,2025-01-17 16:00:00,2710.44,2699.12,-5.22,0,Signal Exit,177
Long,False,1.0,2025-01-18 00:00:00,2714.22,2025-01-18 04:00:00,2703.11,2691.44,-11.41,0,Signal Exit,178
Long,False,1.0,2025-01-20 12:00:00,2703.38,2025-01-21 00:00:00,2707.06,2678.42,2.63,24,Signal Exit,179
Long,False,1.0,2025-01-21 08:00:00,2710.33,2025-01-21 20:00:00,2724.07,2691.76,13.44,0,Signal Exit,180
Long,False,1.0,2025-01-22 00:00:00,2738.88,2025-01-22 16:00:00,2748.74,2728.33,9.56,0,Signal Exit,181
Long,True,2.0,2025-01-22 04:00:00,2742.64,2025-01-22 16:00:00,2748.74,2728.33,11.6,0,Signal Exit,182
Long,False,1.0,2025-01-22 20:00:00,2756.39,2025-01-23 04:00:00,2755.35,2733.62,-2.09,24,Signal Exit,183
Long,True,2.0,2025-01-23 00:00:00,2759.25,2025-01-23 04:00:00,2755.35,2735.17,-8.4,0,Signal Exit,184
Long,False,1.0,2025-01-23 16:00:00,2752.73,2025-01-23 20:00:00,2751.92,2738.65,-1.11,0,Signal Exit,185
Long,False,1.0,2025-01-24 04:00:00,2754.07,2025-01-25 00:00:00,2775.9,2740.68,20.78,24,Signal Exit,186
Long,True,2.0,2025-01-24 08:00:00,2754.52,2025-01-25 00:00:00,2775.9,2740.68,40.66,24,Signal Exit,187
Long,False,1.0,2025-01-27 20:00:00,2771.34,2025-01-28 00:00:00,2741.98,2734.53,-30.41,24,Signal Exit,188
Long,False,1.0,2025-01-29 04:00:00,2764.8,2025-01-29 08:00:00,2762.7,2728.56,-2.4,0,Signal Exit,189
Long,False,1.0,2025-01-29 20:00:00,2759.01,2025-01-30 00:00:00,2754.17,2745.34,-5.89,24,Signal Exit,190
Long,False,1.0,2025-01-30 08:00:00,2760.28,2025-01-31 04:00:00,2793.47,2758.32,32.14,24,Signal Exit,191
Long,False,1.0,2025-01-31 08:00:00,2796.3,2025-02-01 04:00:00,2796.19,2780.19,-1.16,24,Signal Exit,192
Long,True,2.0,2025-01-31 12:00:00,2796.33,2025-02-01 04:00:00,2796.19,2780.19,-2.38,24,Signal Exit,193
Long,False,1.0,2025-02-03 04:00:00,2802.07,2025-02-03 08:00:00,2793.17,2783.12,-9.2,0,Signal Exit,194
Long,False,1.0,2025-02-03 16:00:00,2789.27,2025-02-04 08:00:00,2813.93,2770.79,23.61,24,Signal Exit,195
Long,True,2.0,2025-02-04 04:00:00,2818.26,2025-02-04 08:00:00,2813.93,2784.82,-9.26,0,Signal Exit,196
Long,False,1.0,2025-02-04 12:00:00,2821.38,2025-02-04 16:00:00,2812.64,2795.95,-9.04,0,Signal Exit,197
Long,False,1.0,2025-02-04 20:00:00,2815.32,2025-02-05 08:00:00,2841.48,2792.15,25.11,24,Signal Exit,198
Long,True,2.0,2025-02-05 00:00:00,2835.81,2025-02-05 08:00:00,2841.48,2792.15,10.74,0,Signal Exit,199
Long,False,1.0,2025-02-05 12:00:00,2852.34,2025-02-06 04:00:00,2863.62,2843.07,10.23,24,Signal Exit,200
Long,True,2.0,2025-02-05 16:00:00,2864.05,2025-02-06 04:00:00,2863.62,2843.07,-2.96,24,Signal Exit,201
Long,False,1.0,2025-02-06 08:00:00,2869.41,2025-02-06 12:00:00,2869.36,2845.59,-0.35,0,Signal Exit,202
Long,False,1.0,2025-02-06 20:00:00,2865.87,2025-02-07 00:00:00,2850.64,2833.56,-16.28,24,Signal Exit,203
Long,False,1.0,2025-02-07 04:00:00,2853.9,2025-02-07 16:00:00,2864.11,2839.12,9.91,0,Signal Exit,204
Long,False,1.0,2025-02-07 20:00:00,2867.65,2025-02-08 04:00:00,2860.18,2836.04,-8.52,24,Signal Exit,205
Long,False,1.0,2025-02-10 04:00:00,2855.81,2025-02-11 04:00:00,2904.27,2876.21,47.41,24,Signal Exit,206
Long,False,1.0,2025-02-11 08:00:00,2917.88,2025-02-11 16:00:00,2913.21,2881.23,-4.97,0,Signal Exit,207
Long,True,2.0,2025-02-11 12:00:00,2919.28,2025-02-11 16:00:00,2913.21,2885.35,-12.74,0,Signal Exit,208
Long,False,1.0,2025-02-12 00:00:00,2904.77,2025-02-12 04:00:00,2900.19,2861.68,-4.88,0,Signal Exit,209
Long,False,1.0,2025-02-12 16:00:00,2892.89,2025-02-12 20:00:00,2879.74,2866.39,-13.45,0,Signal Exit,210
Long,False,1.0,2025-02-13 00:00:00,2894.73,2025-02-13 16:00:00,2914.59,2877.26,19.56,0,Signal Exit,211
Long,True,2.0,2025-02-13 04:00:00,2897.84,2025-02-13 16:00:00,2914.59,2877.26,32.9,0,Signal Exit,212
Long,False,1.0,2025-02-13 20:00:00,2917.96,2025-02-14 12:00:00,2924.5,2898.87,5.49,24,Signal Exit,213
Long,True,2.0,2025-02-14 00:00:00,2920.24,2025-02-14 12:00:00,2924.5,2898.87,7.92,0,Signal Exit,214
Long,False,1.0,2025-02-14 16:00:00,2931.87,2025-02-14 20:00:00,2931.04,2908.65,-1.13,0,Signal Exit,215
Long,False,1.0,2025-02-18 12:00:00,2909.05,2025-02-19 08:00:00,2933.94,2898.96,23.84,24,Signal Exit,216
Long,True,2.0,2025-02-18 16:00:00,2911.53,2025-02-19 08:00:00,2933.94,2898.96,42.72,24,Signal Exit,217
Long,False,1.0,2025-02-19 16:00:00,2934.21,2025-02-20 00:00:00,2925.7,2912.23,-9.56,24,Signal Exit,218
Long,True,2.0,2025-02-19 20:00:00,2935.03,2025-02-20 00:00:00,2925.7,2915.58,-20.76,24,Signal Exit,219
Long,False,1.0,2025-02-20 04:00:00,2931.64,2025-02-20 20:00:00,2948.89,2921.81,16.95,0,Signal Exit,220
Long,False,1.0,2025-02-21 08:00:00,2941.59,2025-02-21 12:00:00,2931.2,2921.3,-10.69,0,Signal Exit,221
Long,False,1.0,2025-02-22 00:00:00,2928.6,2025-02-25 00:00:00,2936.47,2920.37,5.32,72,Signal Exit,222
Long,True,2.0,2025-02-22 04:00:00,2933.28,2025-02-25 00:00:00,2936.47,2920.37,1.28,72,Signal Exit,223
Long,False,1.0,2025-02-25 04:00:00,2949.14,2025-02-25 12:00:00,2939.56,2922.2,-9.88,0,Signal Exit,224
Long,True,2.0,2025-02-25 08:00:00,2950.06,2025-02-25 12:00:00,2939.56,2922.2,-21.6,0,Signal Exit,225
Long,False,1.0,2025-02-25 20:00:00,2938.77,2025-02-26 00:00:00,2905.87,2915.32,-33.95,24,Stop Loss Exit,226
Long,False,1.0,2025-03-04 08:00:00,2890.87,2025-03-04 12:00:00,2888.61,2862.58,-2.56,0,Signal Exit,227
Long,False,1.0,2025-03-04 16:00:00,2899.79,2025-03-05 00:00:00,2906.04,2867.46,5.2,24,Signal Exit,228
Long,False,1.0,2025-03-05 04:00:00,2916.03,2025-03-05 08:00:00,2914.5,2883.78,-1.83,0,Signal Exit,229
Long,False,1.0,2025-03-05 16:00:00,2918.1,2025-03-05 20:00:00,2913.32,2886.08,-5.08,0,Signal Exit,230
Long,False,1.0,2025-03-06 00:00:00,2917.12,2025-03-06 08:00:00,2918.11,2877.03,0.69,0,Signal Exit,231
Long,True,1.0,2025-03-06 04:00:00,2920.57,2025-03-06 08:00:00,2918.11,2876.88,-2.76,0,Signal Exit,232
Long,False,1.0,2025-03-06 12:00:00,2921.27,2025-03-06 16:00:00,2910.06,2899.6,-11.51,0,Signal Exit,233
Long,False,1.0,2025-03-07 00:00:00,2914.56,2025-03-07 04:00:00,2913.88,2874.05,-0.98,0,Signal Exit,234
Long,False,1.0,2025-03-07 16:00:00,2917.04,2025-03-08 00:00:00,2915.81,2890.44,-2.28,24,Signal Exit,235
Long,False,1.0,2025-03-10 04:00:00,2911.56,2025-03-10 12:00:00,2911.02,2891.56,-0.84,0,Signal Exit,236
Long,True,1.0,2025-03-10 08:00:00,2916.32,2025-03-10 12:00:00,2911.02,2891.56,-5.6,0,Signal Exit,237
Long,False,1.0,2025-03-11 20:00:00,2913.51,2025-03-12 08:00:00,2915.49,2885.5,0.93,24,Signal Exit,238
Long,True,1.0,2025-03-12 04:00:00,2918.46,2025-03-12 08:00:00,2915.49,2893.11,-3.27,0,Signal Exit,239
Long,False,1.0,2025-03-12 20:00:00,2915.29,2025-03-13 16:00:00,2935.31,2918.58,18.97,24,Signal Exit,240
Long,True,1.0,2025-03-13 00:00:00,2928.67,2025-03-13 16:00:00,2935.31,2918.58,6.34,0,Signal Exit,241
Long,False,1.0,2025-03-13 20:00:00,2946.15,2025-03-14 16:00:00,2986.9,2967.61,39.7,24,Signal Exit,242
Long,True,2.0,2025-03-14 00:00:00,2978.05,2025-03-14 16:00:00,2986.9,2967.61,17.1,0,Signal Exit,243
Long,False,1.0,2025-03-14 20:00:00,2993.46,2025-03-15 00:00:00,2984.64,2965.84,-9.87,24,Signal Exit,244
Long,False,1.0,2025-03-17 04:00:00,2984.59,2025-03-17 12:00:00,2986.95,2967.8,2.06,0,Signal Exit,245
Long,True,2.0,2025-03-17 08:00:00,2990.05,2025-03-17 12:00:00,2986.95,2967.8,-6.8,0,Signal Exit,246
Long,False,1.0,2025-03-17 20:00:00,2997.53,2025-03-18 00:00:00,2997.18,2968.27,-1.4,24,Signal Exit,247
Long,False,1.0,2025-03-18 04:00:00,3000.08,2025-03-18 08:00:00,2999.61,2972.79,-0.77,0,Signal Exit,248
Long,False,1.0,2025-03-18 12:00:00,3011.37,2025-03-19 08:00:00,3031.59,3004.74,19.17,24,Signal Exit,249
Long,True,2.0,2025-03-18 16:00:00,3016.52,2025-03-19 08:00:00,3031.59,3004.74,28.04,24,Signal Exit,250
Long,False,1.0,2025-03-19 12:00:00,3036.22,2025-03-19 16:00:00,3035.99,3016.51,-0.53,0,Signal Exit,251
Long,False,1.0,2025-03-19 20:00:00,3038.97,2025-03-20 00:00:00,3031.47,3010.91,-8.55,24,Signal Exit,252
Long,False,1.0,2025-03-20 04:00:00,3047.93,2025-03-20 12:00:00,3049.91,3013.31,1.68,0,Signal Exit,253
Long,True,2.0,2025-03-20 08:00:00,3050.16,2025-03-20 12:00:00,3049.91,3017.52,-1.1,0,Signal Exit,254
Long,False,1.0,2025-03-21 00:00:00,3040.63,2025-03-21 12:00:00,3030.45,3021.48,-10.48,0,Signal Exit,255
