timestamp,open,high,low,close
2023-07-07 23:00:00,103.093,103.183,102.95,102.99
2023-07-08 03:00:00,102.99,103.123,102.382,102.42
2023-07-08 07:00:00,102.42,102.46,102.226,102.272
2023-07-08 11:00:00,102.274,102.309,102.26,102.266
2023-07-10 13:00:00,102.288,102.391,102.266,102.351
2023-07-10 17:00:00,102.351,102.49,102.308,102.489
2023-07-10 21:00:00,102.489,102.525,102.324,102.33
2023-07-11 01:00:00,102.329,102.564,102.286,102.541
2023-07-11 05:00:00,102.541,102.541,102.057,102.07
2023-07-11 09:00:00,102.07,102.08,101.951,101.952
2023-07-11 13:00:00,101.952,101.98,101.95,101.953
2023-07-11 15:00:00,101.941,101.964,101.743,101.746
2023-07-11 19:00:00,101.745,101.862,101.676,101.694
2023-07-11 23:00:00,101.696,101.835,101.666,101.748
2023-07-12 03:00:00,101.748,101.97,101.748,101.853
2023-07-12 07:00:00,101.854,101.885,101.671,101.732
2023-07-12 11:00:00,101.732,101.737,101.651,101.656
2023-07-12 15:00:00,101.594,101.609,101.374,101.395
2023-07-12 19:00:00,101.395,101.471,101.342,101.463
2023-07-12 23:00:00,101.463,101.533,101.425,101.486
2023-07-13 03:00:00,101.487,101.534,100.591,100.602
2023-07-13 07:00:00,100.604,100.697,100.511,100.521
2023-07-13 11:00:00,100.522,100.589,100.52,100.557
2023-07-13 15:00:00,100.521,100.561,100.444,100.466
2023-07-13 19:00:00,100.466,100.61,100.406,100.407
2023-07-13 23:00:00,100.409,100.507,100.228,100.242
2023-07-14 03:00:00,100.241,100.362,99.941,99.941
2023-07-14 07:00:00,99.94,100.028,99.77,99.77
2023-07-14 11:00:00,99.769,99.79,99.741,99.756
2023-07-14 15:00:00,99.75,99.823,99.62,99.657
2023-07-14 19:00:00,99.655,99.966,99.578,99.934
2023-07-14 23:00:00,99.935,99.949,99.667,99.888
2023-07-15 03:00:00,99.888,100.015,99.759,99.793
2023-07-15 07:00:00,99.792,99.952,99.777,99.914
2023-07-15 11:00:00,99.914,99.996,99.914,99.96
2023-07-17 13:00:00,99.96,99.99,99.923,99.938
2023-07-17 17:00:00,99.937,100.027,99.92,99.951
2023-07-17 21:00:00,99.952,99.982,99.753,99.845
2023-07-18 01:00:00,99.843,100.043,99.786,99.94
2023-07-18 05:00:00,99.939,100.181,99.891,99.917
2023-07-18 09:00:00,99.917,99.931,99.823,99.901
2023-07-18 13:00:00,99.903,99.916,99.84,99.883
2023-07-18 15:00:00,99.889,99.941,99.767,99.804
2023-07-18 19:00:00,99.804,99.874,99.676,99.733
2023-07-18 23:00:00,99.733,99.899,99.589,99.68
2023-07-19 03:00:00,99.68,100.034,99.591,99.848
2023-07-19 07:00:00,99.848,100.105,99.782,99.941
2023-07-19 11:00:00,99.94,99.985,99.923,99.923
2023-07-19 15:00:00,99.979,100.086,99.925,100.049
2023-07-19 19:00:00,100.049,100.303,99.962,100.158
2023-07-19 23:00:00,100.157,100.256,100.04,100.254
2023-07-20 03:00:00,100.255,100.535,100.138,100.394
2023-07-20 07:00:00,100.393,100.457,100.281,100.281
2023-07-20 11:00:00,100.281,100.316,100.265,100.285
2023-07-20 15:00:00,100.276,100.276,100.018,100.052
2023-07-20 19:00:00,100.052,100.253,100.036,100.223
2023-07-20 23:00:00,100.223,100.312,100.14,100.253
2023-07-21 03:00:00,100.252,100.834,100.202,100.764
2023-07-21 07:00:00,100.765,100.969,100.732,100.88
